Embryo,Stage,mtX,mtY,mtZ
1,9.5,Neural_Tube,1.72951977,0.88052759,0.66587792
1,9.5,Early_mesenchyme,0.82749723,1.18927251,1.32316612
1,9.5,Inhibitory_neuron_progenitors,0.48371809,0.67525835,1.11055305
1,9.5,Early_mesenchyme,0.74120292,0.60771133,1.26781953
1,9.5,Neural_progenitor_cells,1.33686605,0.82773772,0.66757996
1,9.5,Sensory_neurons,0.93388622,0.70637560,0.38765466
1,9.5,Early_mesenchyme,0.92740112,0.68446833,1.34851622
1,9.5,Early_mesenchyme,0.66685891,0.58772907,1.25277283
1,9.5,Neural_Tube,1.49942723,0.83848520,0.68722145
1,9.5,Oligodendrocyte_Progenitors,1.59489113,1.59042133,1.35467849
1,9.5,Neural_progenitor_cells,1.10253446,1.40090593,1.43276166
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,1.58050129,0.91198105,0.72340875
1,9.5,Early_mesenchyme,1.32559531,0.89154186,1.24561862
1,9.5,Chondrocytes_&_osteoblasts,1.33525612,0.84393530,1.18741801
1,9.5,Neural_progenitor_cells,1.29002381,0.85175634,0.71075683
1,9.5,Early_mesenchyme,1.42830174,0.82436734,1.11369725
1,9.5,Early_mesenchyme,1.43011306,0.81358092,1.09496806
1,9.5,Neural_Tube,1.80922523,0.92835158,0.61374458
1,9.5,Neural_progenitor_cells,0.83151251,0.92157839,0.30613570
1,9.5,Neural_Tube,1.51621693,0.90036512,0.57074964
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.78103744,1.37438466,1.05536151
1,9.5,Neural_Tube,1.64537303,1.19565138,0.99888991
1,9.5,Early_mesenchyme,1.60240273,1.35589129,1.07373433
1,9.5,Cholinergic_neurons,0.64426183,1.01189935,0.06714756
1,9.5,Neural_Tube,1.53394512,0.87682555,0.52516418
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Neural_Tube,1.57098332,0.97687508,0.67590177
1,9.5,Isthmic_organizer_cells,1.83351540,1.16782073,0.73928014
1,9.5,Stromal_cells,1.06355200,1.34372868,1.80031367
1,9.5,Ependymal_cell,1.51882160,1.86408589,0.69196729
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,1.63036564,0.80517995,0.48710887
1,9.5,Neural_Tube,1.65945746,0.95524993,0.66410425
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.06879937,1.30890766,1.78456356
1,9.5,Early_mesenchyme,1.02257084,0.80023487,1.17597333
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,1.33740890,0.91675916,1.27400591
1,9.5,Intermediate_Mesoderm,1.11978766,1.17070622,1.62530518
1,9.5,Primitive_erythroid_lineage,2.59036712,1.45034739,1.69868133
1,9.5,Stromal_cells,1.47495844,0.87014371,1.09537898
1,9.5,Epithelial_cells,1.08520177,1.01172580,1.02365352
1,9.5,Isthmic_organizer_cells,1.73149409,1.21874604,1.01485468
1,9.5,Neural_Tube,1.73788330,0.87518962,0.62767740
1,9.5,Early_mesenchyme,0.87684589,1.17562790,1.33605407
1,9.5,Neural_Tube,1.63287709,0.88522265,0.69974101
1,9.5,Early_mesenchyme,1.03917970,0.78018720,1.02657212
1,9.5,Oligodendrocyte_Progenitors,1.56232204,1.56908318,1.56992097
1,9.5,Intermediate_Mesoderm,1.09855127,1.32346956,1.77331810
1,9.5,Early_mesenchyme,1.08321412,0.84345011,1.18023587
1,9.5,Early_mesenchyme,1.32671872,1.01995307,1.33133944
1,9.5,Intermediate_Mesoderm,1.10012697,1.32914812,1.76598882
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Early_mesenchyme,0.78530218,0.63054353,1.27354876
1,9.5,Cardiac_muscle_lineages,1.43507186,1.35351912,2.13837295
1,9.5,Notochord_cells,1.39671706,1.11663329,0.67860034
1,9.5,White_blood_cells,1.14567339,1.53532975,1.41689824
1,9.5,Early_mesenchyme,0.95712344,1.17735579,1.37091902
1,9.5,Intermediate_Mesoderm,1.25949295,1.28871748,1.85744690
1,9.5,Early_mesenchyme,0.73764122,0.62061243,1.26322067
1,9.5,Jaw_and_tooth_progenitors,1.20240558,0.80112651,1.01714432
1,9.5,Notochord_cells,1.46347528,1.02317100,0.76153365
1,9.5,Stromal_cells,1.37938800,0.86007486,1.15698396
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Schwann_cell_precursor,NA,NA,NA
1,9.5,Radial_glia,1.87513172,0.75824478,0.58516633
1,9.5,Early_mesenchyme,0.84434768,1.12388022,1.30476830
1,9.5,Neural_Tube,1.49806463,0.89462234,0.56733049
1,9.5,Early_mesenchyme,1.01002707,1.14989376,1.63334709
1,9.5,Primitive_erythroid_lineage,2.58694590,1.47902549,1.56289840
1,9.5,Isthmic_organizer_cells,1.69283596,1.17996714,0.95241212
1,9.5,Early_mesenchyme,0.92042050,0.69376811,1.32635266
1,9.5,Intermediate_Mesoderm,1.30509043,1.20811011,1.75436778
1,9.5,Oligodendrocyte_Progenitors,1.59279366,1.42325158,1.33840388
1,9.5,Neural_Tube,1.57907462,0.90885784,0.73022303
1,9.5,Intermediate_Mesoderm,1.07711967,1.39777338,1.84055307
1,9.5,Early_mesenchyme,1.45913714,0.85663099,1.04686252
1,9.5,Intermediate_Mesoderm,1.06209649,1.17098103,1.63944480
1,9.5,Early_mesenchyme,1.39041894,0.84529652,1.14393189
1,9.5,Intermediate_Mesoderm,1.21545406,1.19057803,1.66140798
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,1.04616909,0.95754357,1.34324674
1,9.5,Neural_Tube,1.55141257,0.89050002,0.59944305
1,9.5,Neural_Tube,1.53874879,1.24438253,0.94181022
1,9.5,Intermediate_Mesoderm,1.03747418,1.23053720,1.67197389
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.07372644,1.25156004,1.73676280
1,9.5,Jaw_and_tooth_progenitors,1.33317638,0.91698367,1.20998189
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,1.08438743,0.92645828,1.33894622
1,9.5,Isthmic_organizer_cells,1.83050040,1.30195734,0.89095841
1,9.5,Neural_progenitor_cells,1.20595229,0.82190376,0.75076570
1,9.5,Myocytes,0.75630855,0.58012963,1.27222677
1,9.5,Neural_Tube,1.53565048,0.89044129,0.41483540
1,9.5,Chondroctye_progenitors,1.24258392,0.80825831,0.94242826
1,9.5,Early_mesenchyme,1.02339061,1.12432210,1.57678980
1,9.5,Radial_glia,1.85628650,0.80350024,0.53177496
1,9.5,Neural_Tube,1.56545413,1.00035239,0.70966096
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Neural_progenitor_cells,1.17012314,0.83047318,0.65747690
1,9.5,Epithelial_cells,1.20222059,1.30274300,1.02844374
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Epithelial_cells,1.08435693,0.85335848,0.33180117
1,9.5,Neural_Tube,1.55319314,0.97265022,0.69714891
1,9.5,Schwann_cell_precursor,2.55758958,2.82088444,2.88393130
1,9.5,Early_mesenchyme,0.88408446,0.65427105,1.27763652
1,9.5,Early_mesenchyme,1.30378960,0.92019882,1.26168571
1,9.5,Epithelial_cells,1.10143635,0.74091401,0.96228511
1,9.5,Early_mesenchyme,1.04854139,1.11121277,1.55635900
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.21250536,0.78461316,0.92570431
1,9.5,Cardiac_muscle_lineages,0.79635061,0.96362674,1.60847673
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.79853016,1.49068556,1.09905108
1,9.5,Early_mesenchyme,1.13693340,1.16327164,1.62720748
1,9.5,Intermediate_Mesoderm,1.07357211,1.36353743,1.82010159
1,9.5,Epithelial_cells,1.11781924,0.81251695,0.99424657
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Megakaryocytes,NA,NA,NA
1,9.5,Early_mesenchyme,1.10998606,0.78956347,1.07079760
1,9.5,Epithelial_cells,1.12539678,0.13617362,1.22930326
1,9.5,Notochord_cells,1.36664648,1.23697465,0.66263871
1,9.5,Neural_Tube,1.62380931,0.91253259,0.64726665
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Early_mesenchyme,1.30321807,0.91877626,1.22901631
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Early_mesenchyme,1.39611810,0.81020563,1.08690291
1,9.5,Schwann_cell_precursor,2.59918438,2.70142260,2.92470241
1,9.5,Chondroctye_progenitors,1.21055460,0.81268524,0.88045665
1,9.5,Megakaryocytes,NA,NA,NA
1,9.5,Neural_Tube,1.50412483,0.98381447,0.74104673
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Radial_glia,1.78019717,0.81013200,0.53419453
1,9.5,Schwann_cell_precursor,2.48963589,2.79813698,2.94589902
1,9.5,Notochord_cells,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Neural_Tube,1.51139703,0.87730907,0.59052793
1,9.5,Early_mesenchyme,1.01554011,0.81706404,1.09290731
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Radial_glia,1.73459439,0.80413515,0.44546455
1,9.5,Endothelial_cells,1.44581457,1.13978475,1.43741876
1,9.5,Isthmic_organizer_cells,1.81470084,1.42764234,0.99715005
1,9.5,Neural_Tube,1.56552437,0.80699625,0.55394880
1,9.5,Neural_progenitor_cells,0.82034006,0.70590712,0.66725940
1,9.5,Neural_Tube,1.64226609,0.83571645,0.62209489
1,9.5,Sensory_neurons,0.81337315,1.11244404,0.55095784
1,9.5,Neural_Tube,1.53490761,0.88257429,0.48692126
1,9.5,Isthmic_organizer_cells,1.61592585,1.48848743,1.39695669
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.31195614,1.21336936,1.80211214
1,9.5,Endothelial_cells,0.07612310,1.37433821,1.13041356
1,9.5,Neural_progenitor_cells,NA,NA,NA
1,9.5,Stromal_cells,1.13360051,0.88735612,1.32183762
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Chondroctye_progenitors,1.21616582,0.79597464,0.89246166
1,9.5,Myocytes,0.26806046,0.44071647,1.03361757
1,9.5,Chondroctye_progenitors,1.25022571,0.82646757,0.89829058
1,9.5,Endothelial_cells,0.19106429,1.32227737,1.08879189
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Epithelial_cells,1.99615378,1.15939590,1.12696792
1,9.5,Early_mesenchyme,1.32938766,0.90368006,1.24786543
1,9.5,Epithelial_cells,0.86881796,1.24370066,1.77996847
1,9.5,Radial_glia,1.85711268,0.76994312,0.54150541
1,9.5,Ependymal_cell,1.77356069,1.65684853,1.24957573
1,9.5,Neural_progenitor_cells,1.18254418,0.82444622,0.70014224
1,9.5,Chondroctye_progenitors,1.22769992,0.84201140,0.84326951
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Neural_Tube,1.52035443,0.89151620,0.47048772
1,9.5,Schwann_cell_precursor,2.46687704,3.22884379,2.85741769
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Early_mesenchyme,1.32629739,0.93270486,1.25201445
1,9.5,Early_mesenchyme,1.34461585,0.99262499,1.33864595
1,9.5,Jaw_and_tooth_progenitors,1.35491731,0.82430706,1.12231094
1,9.5,Early_mesenchyme,1.31477087,0.87888308,1.24588883
1,9.5,Sensory_neurons,0.80341976,1.13449586,0.53738720
1,9.5,NA,NA,NA,NA
1,9.5,Early_mesenchyme,1.41717311,0.83610537,1.05515914
1,9.5,Early_mesenchyme,1.43139265,0.80847505,1.08917811
1,9.5,Early_mesenchyme,0.95836634,1.16510103,1.42224714
1,9.5,Early_mesenchyme,1.33900871,0.93507425,1.27267937
1,9.5,Sensory_neurons,1.07861703,0.69341889,0.31273470
1,9.5,Radial_glia,1.87275232,0.78210190,0.53255098
1,9.5,Oligodendrocyte_Progenitors,1.74259276,1.45018956,1.38849144
1,9.5,Primitive_erythroid_lineage,2.50799743,1.40347302,1.69040114
1,9.5,Schwann_cell_precursor,2.42113754,2.82199110,2.92373181
1,9.5,Stromal_cells,1.10903941,0.90706729,1.32955150
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Epithelial_cells,1.17699797,0.92237327,1.21982534
1,9.5,Stromal_cells,1.06711914,0.92287682,1.34522095
1,9.5,Early_mesenchyme,1.20916292,0.82026956,1.00276996
1,9.5,Sensory_neurons,1.15858620,2.05170410,0.42931350
1,9.5,Neural_Tube,1.51060750,0.88882809,0.62048008
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.32835570,1.20740922,1.76950883
1,9.5,Oligodendrocyte_Progenitors,1.57756575,1.47838608,1.49009109
1,9.5,Oligodendrocyte_Progenitors,1.59972549,1.43109710,1.31743379
1,9.5,Chondroctye_progenitors,1.23123252,0.85930272,0.90821710
1,9.5,Early_mesenchyme,1.32130668,0.88406215,1.24760309
1,9.5,Intermediate_Mesoderm,1.28792717,1.23714373,1.73323047
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Epithelial_cells,1.21217029,1.30089802,1.05521284
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Neural_progenitor_cells,1.18585512,0.81688763,0.68575554
1,9.5,Stromal_cells,1.45330042,0.82633204,1.08919138
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Endothelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.03632609,0.82569354,1.18853317
1,9.5,Intermediate_Mesoderm,1.07156777,1.20584081,1.66253528
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Neural_Tube,1.76154396,1.10803509,0.75359399
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.12200280,1.17691630,1.51274562
1,9.5,Isthmic_organizer_cells,1.83521390,1.06922822,0.67079322
1,9.5,Intermediate_Mesoderm,1.15448405,1.30699265,1.78416828
1,9.5,Neural_Tube,1.56803837,0.92136454,0.70325931
1,9.5,Primitive_erythroid_lineage,2.54046292,1.43492652,1.68612246
1,9.5,Oligodendrocyte_Progenitors,1.58642879,1.57311182,1.53961856
1,9.5,Primitive_erythroid_lineage,2.49071723,1.39642621,1.67957178
1,9.5,Neural_Tube,1.52351340,0.89891076,0.43837544
1,9.5,Radial_glia,1.75404566,0.76958864,0.53430138
1,9.5,Oligodendrocyte_Progenitors,1.57412124,1.40952393,1.32987434
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Melanocytes,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.08426675,1.39067428,1.80019371
1,9.5,Epithelial_cells,1.03644560,0.94956304,1.10260051
1,9.5,Neural_Tube,1.55156731,0.95715291,0.70958441
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Epithelial_cells,1.11614820,0.14215313,1.23981673
1,9.5,Chondroctye_progenitors,NA,NA,NA
1,9.5,Radial_glia,NA,NA,NA
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Radial_glia,1.80226754,0.76319968,0.48991131
1,9.5,Schwann_cell_precursor,2.39867956,2.43121956,2.94314560
1,9.5,Early_mesenchyme,1.15295509,1.16954220,1.56854739
1,9.5,Early_mesenchyme,1.33988664,0.82832111,1.17212030
1,9.5,Schwann_cell_precursor,2.59482366,2.47272052,2.81674444
1,9.5,Radial_glia,1.70594534,0.65819630,0.56425117
1,9.5,Intermediate_Mesoderm,1.06924555,1.31119950,1.75869052
1,9.5,Early_mesenchyme,1.00774724,0.82775890,1.16307237
1,9.5,Intermediate_Mesoderm,1.03605915,1.22725411,1.66149658
1,9.5,Early_mesenchyme,1.43499645,0.82074919,1.09860388
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.03648068,1.41927263,1.85846729
1,9.5,Neural_Tube,1.50130005,0.87205730,0.57860761
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.39499944,0.82052560,1.08395372
1,9.5,Early_mesenchyme,0.72237744,0.58656597,1.21367492
1,9.5,Isthmic_organizer_cells,1.84379279,0.83152291,0.53729390
1,9.5,Epithelial_cells,1.12344845,1.26225721,0.98714557
1,9.5,Neural_Tube,1.47617773,0.86463384,0.57111034
1,9.5,Early_mesenchyme,1.06187443,1.13132609,1.56970510
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.10171564,1.22361103,1.72739364
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.81723912,1.16203072,0.73172028
1,9.5,Isthmic_organizer_cells,1.80142174,1.15806705,0.73086039
1,9.5,Radial_glia,1.84535669,0.82799336,0.53728316
1,9.5,Early_mesenchyme,1.31377948,0.88419296,1.23264127
1,9.5,Sensory_neurons,NA,NA,NA
1,9.5,Sensory_neurons,0.22520874,0.95957224,1.14466452
1,9.5,Neural_Tube,1.48758603,0.87827949,0.58463215
1,9.5,Epithelial_cells,1.12536831,0.76652885,0.98087066
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.08531809,1.33092022,1.81044027
1,9.5,Epithelial_cells,1.16079304,0.91828754,1.21095968
1,9.5,Primitive_erythroid_lineage,2.56787568,1.49464417,1.59471149
1,9.5,Chondroctye_progenitors,1.06867182,0.78732466,0.91232335
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.09625114,1.34855650,1.79734077
1,9.5,Neural_Tube,1.58266577,0.99676367,0.75491229
1,9.5,Intermediate_Mesoderm,1.27399396,1.26538716,1.82155695
1,9.5,Notochord_cells,1.43001839,1.04036813,0.70080748
1,9.5,Isthmic_organizer_cells,1.79943537,0.83270840,0.60359319
1,9.5,Epithelial_cells,1.02847894,1.12533763,1.69737203
1,9.5,Endothelial_cells,1.62916814,1.11620594,1.37855720
1,9.5,Neural_Tube,1.50459436,0.89920968,0.62620383
1,9.5,Radial_glia,1.77407678,0.81981891,0.58601595
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Neural_Tube,1.45753666,0.90751754,0.63835363
1,9.5,Cardiac_muscle_lineages,0.84302868,0.86983171,1.58653808
1,9.5,Isthmic_organizer_cells,1.63271543,1.43347750,1.44267004
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Isthmic_organizer_cells,1.80715238,1.13019485,0.71310060
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Early_mesenchyme,0.78027585,0.59080744,1.27017116
1,9.5,Endothelial_cells,1.50298877,1.25527675,1.27162854
1,9.5,Early_mesenchyme,0.83759252,0.63997425,1.25612572
1,9.5,Oligodendrocyte_Progenitors,1.60359151,1.56955143,1.50292339
1,9.5,Early_mesenchyme,1.04504405,0.84289396,1.15447737
1,9.5,Epithelial_cells,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.23878053,1.26133264,1.79113868
1,9.5,Sensory_neurons,1.08110570,0.69434495,0.30918734
1,9.5,Neural_Tube,1.53386398,0.91357280,0.61700884
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Neural_Tube,1.66283880,0.77963700,0.56224382
1,9.5,Jaw_and_tooth_progenitors,1.09314077,0.81667128,1.02458303
1,9.5,Cardiac_muscle_lineages,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.23206810,1.18879174,1.69514703
1,9.5,Epithelial_cells,1.15575747,0.63711538,0.93092040
1,9.5,Neural_Tube,1.52974858,0.86181395,0.63083702
1,9.5,Oligodendrocyte_Progenitors,1.61475332,1.47486793,1.46052633
1,9.5,Primitive_erythroid_lineage,2.51045777,1.44906944,1.62005641
1,9.5,Radial_glia,1.76313431,0.77636685,0.51613737
1,9.5,Neural_Tube,1.56042169,0.93635430,0.66245250
1,9.5,Notochord_cells,1.52572897,1.22362471,0.92546481
1,9.5,Neural_Tube,1.62485513,0.83197859,0.52464543
1,9.5,Endothelial_cells,0.16602594,1.33610702,1.12801536
1,9.5,Isthmic_organizer_cells,1.81814849,1.00210351,0.66244092
1,9.5,Isthmic_organizer_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.93354189,0.70977434,1.32666357
1,9.5,Neural_Tube,1.52941502,0.90176634,0.61517774
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,1.37563972,1.34748024,1.90779247
1,9.5,Neural_Tube,1.62551835,0.82735058,0.56212146
1,9.5,Epithelial_cells,0.85535219,1.30120436,1.75431831
1,9.5,Jaw_and_tooth_progenitors,1.24400827,0.83862551,1.00639977
1,9.5,Early_mesenchyme,0.99970064,0.78982287,1.13246211
1,9.5,Stromal_cells,1.12305042,0.89935915,1.32970103
1,9.5,Chondroctye_progenitors,NA,NA,NA
1,9.5,Epithelial_cells,1.12279934,1.09218550,0.93544743
1,9.5,Early_mesenchyme,1.02105354,0.80714316,1.15171018
1,9.5,Isthmic_organizer_cells,1.55299820,1.70048500,1.31087651
1,9.5,Early_mesenchyme,1.08741731,1.11501146,1.49665626
1,9.5,Stromal_cells,0.85219343,0.69470062,1.28029746
1,9.5,Early_mesenchyme,1.14429346,1.16933308,1.57194236
1,9.5,Primitive_erythroid_lineage,NA,NA,NA
1,9.5,Radial_glia,1.75889760,0.70785972,0.51495229
1,9.5,Primitive_erythroid_lineage,2.59886725,1.44210934,1.64639249
1,9.5,Neural_Tube,1.66600324,0.87290516,0.69097565
1,9.5,Early_mesenchyme,0.72552478,0.59211654,1.20976898
1,9.5,Primitive_erythroid_lineage,2.31819922,1.40695402,1.77159996
1,9.5,Schwann_cell_precursor,2.36906378,2.61620054,3.04820171
1,9.5,Schwann_cell_precursor,2.61411886,2.73280623,3.00047826
1,9.5,Oligodendrocyte_Progenitors,1.58517747,1.49780137,1.39686053
1,9.5,Primitive_erythroid_lineage,2.61248774,1.44645087,1.63201248
1,9.5,Intermediate_Mesoderm,1.08342796,1.37078427,1.79640693
1,9.5,Schwann_cell_precursor,2.45762385,3.20663884,2.90092286
1,9.5,Oligodendrocyte_Progenitors,NA,NA,NA
1,9.5,Neural_Tube,1.54840129,0.87395853,0.60202438
1,9.5,Neural_progenitor_cells,NA,NA,NA
1,9.5,Early_mesenchyme,0.75347720,0.61882484,1.27104365
1,9.5,Notochord_cells,1.42225740,1.04597393,0.69329133
1,9.5,Early_mesenchyme,0.71289218,0.51679275,1.24801663
1,9.5,Intermediate_Mesoderm,1.08044995,1.32443296,1.77684194
1,9.5,Early_mesenchyme,0.85389767,1.15512873,1.33509263
1,9.5,Cardiac_muscle_lineages,0.85288747,0.64636546,1.25422495
1,9.5,Oligodendrocyte_Progenitors,1.57274951,1.49202637,1.41181754
1,9.5,Stromal_cells,0.96189699,0.98098351,1.40648800
1,9.5,Radial_glia,1.64870074,0.83478842,0.43122306
1,9.5,Stromal_cells,1.04023292,0.88216090,1.35354589
1,9.5,Schwann_cell_precursor,2.36794133,2.81308078,2.88000183
1,9.5,Early_mesenchyme,1.34806361,0.88995921,1.23595641
1,9.5,NA,NA,NA,NA
1,9.5,Early_mesenchyme,1.17000007,1.17523156,1.60770034
1,9.5,Neural_Tube,1.50294376,0.85481485,0.60568612
1,9.5,Early_mesenchyme,1.33398510,0.86602630,1.22260428
1,9.5,Neural_Tube,1.57962184,0.84817475,0.50880819
1,9.5,Early_mesenchyme,1.31299127,0.85388959,1.21250930
1,9.5,Neural_Tube,1.74467405,1.16314889,0.84207240
1,9.5,Notochord_cells,1.53741922,1.20027794,0.91854989
1,9.5,Early_mesenchyme,1.44001082,0.83080388,1.06687765
1,9.5,Stromal_cells,1.04448160,0.89081628,1.33297818
1,9.5,Endothelial_cells,1.51272794,1.20074673,1.38576221
1,9.5,Neural_Tube,1.50513475,0.90165058,0.52942163
1,9.5,Epithelial_cells,1.16537206,0.56862510,0.90201079
1,9.5,Schwann_cell_precursor,2.36663842,2.54360196,2.99218699
1,9.5,Cholinergic_neurons,0.64262986,1.04777728,0.18182722
1,9.5,Isthmic_organizer_cells,1.78896218,1.15903006,0.73584254
1,9.5,NA,NA,NA,NA
1,9.5,Neural_Tube,1.46379748,0.87199116,0.59658928
1,9.5,Early_mesenchyme,1.36874457,0.90028562,1.20766631
1,9.5,Intermediate_Mesoderm,1.29669166,1.21320542,1.73056965
1,9.5,Isthmic_organizer_cells,1.53243979,1.74376045,1.29222580
1,9.5,Early_mesenchyme,0.89684424,0.67905371,1.29050335
1,9.5,Neural_Tube,1.58055018,0.85121178,0.60366179
1,9.5,Early_mesenchyme,1.42906717,0.80602092,1.08460532
1,9.5,Early_mesenchyme,1.27744836,0.93408001,1.26135385
1,9.5,Endothelial_cells,1.45428272,1.20587884,1.43589277
1,9.5,Isthmic_organizer_cells,1.77228615,1.26749616,0.97698875
1,9.5,Neural_Tube,NA,NA,NA
1,9.5,Intermediate_Mesoderm,NA,NA,NA
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,1.20381394,0.86524053,0.98594762
1,9.5,Neural_Tube,1.68754176,0.82351253,0.61478762
1,9.5,Early_mesenchyme,NA,NA,NA
1,9.5,Jaw_and_tooth_progenitors,1.04031903,0.86023790,1.13546818
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Neural_Tube,1.49584617,0.90149623,0.62519575
1,9.5,Intermediate_Mesoderm,1.37850628,1.18337222,1.81409256
1,9.5,Neural_Tube,1.53616231,0.89121196,0.41261579
1,9.5,Stromal_cells,NA,NA,NA
1,9.5,Definitive_erythroid_lineage,NA,NA,NA
1,9.5,NA,NA,NA,NA
1,9.5,Neural_Tube,1.52980740,0.88167382,0.46034325
1,9.5,Early_mesenchyme,1.03828399,1.10374899,1.54571530
1,9.5,Early_mesenchyme,0.89251759,0.67205893,1.22778911
1,9.5,Early_mesenchyme,1.03091957,1.09047483,1.51922154
1,9.5,Neural_Tube,1.66338488,0.81459403,0.61267038
1,9.5,Intermediate_Mesoderm,1.28294061,1.24255588,1.79233254
1,9.5,Stromal_cells,1.03131490,0.98104952,1.41524593
1,9.5,Early_mesenchyme,1.04830028,0.82853804,1.16520710
1,9.5,Epithelial_cells,1.99506353,1.15821466,1.12576608
1,9.5,Notochord_cells,NA,NA,NA
1,9.5,Early_mesenchyme,1.30846320,0.87196594,1.24557826
1,9.5,Intermediate_Mesoderm,1.07745727,1.26359392,1.74909393
1,9.5,Primitive_erythroid_lineage,2.64845357,1.52440600,1.54946921
1,9.5,Early_mesenchyme,1.24235166,0.88405948,1.09187902
1,9.5,Radial_glia,1.71998699,0.81396173,0.54764002
1,9.5,Jaw_and_tooth_progenitors,1.33480970,0.85872902,0.99197177
