Embryo,Stage,mtX,mtY,mtZ
4,10.5,Early_mesenchyme,1.36960237,1.07468537,1.18412063
4,10.5,Jaw_and_tooth_progenitors,1.07068453,0.90796397,1.08505214
4,10.5,Chondrocytes_&_osteoblasts,1.10935817,1.35882755,1.29834607
4,10.5,Epithelial_cells,1.11571538,1.18929428,0.89766310
4,10.5,Isthmic_organizer_cells,1.66605799,1.52366212,1.51044305
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Radial_glia,1.65868671,0.75312874,0.84057498
4,10.5,Stromal_cells,1.26250751,0.88585485,1.25981037
4,10.5,Myocytes,0.52075195,0.43251596,1.21756146
4,10.5,Neural_progenitor_cells,0.89865294,0.64854619,0.66413063
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,0.95444065,1.19126468,1.69820636
4,10.5,Early_mesenchyme,1.42606965,1.04650002,1.26269753
4,10.5,Limb_mesenchyme,0.71807549,1.22637973,1.21890789
4,10.5,Epithelial_cells,1.08856169,1.16035941,1.07348140
4,10.5,Schwann_cell_precursor,2.55328627,2.98044190,2.67880506
4,10.5,Jaw_and_tooth_progenitors,1.27273334,0.89427642,1.03198987
4,10.5,Jaw_and_tooth_progenitors,1.24007635,1.04071778,1.10212534
4,10.5,Chondroctye_progenitors,1.08741806,0.94914052,0.78870959
4,10.5,Inhibitory_neuron_progenitors,0.48953987,0.65449269,1.09396841
4,10.5,Isthmic_organizer_cells,1.74334655,0.86419803,0.70937821
4,10.5,Oligodendrocyte_Progenitors,1.65796793,1.44351146,1.43138509
4,10.5,Early_mesenchyme,1.28186359,0.94622762,1.23277513
4,10.5,Early_mesenchyme,1.06955026,1.15782889,1.34672020
4,10.5,Epithelial_cells,1.08781568,1.15592481,1.63939823
4,10.5,Cholinergic_neurons,0.68670092,0.98555014,0.09909179
4,10.5,Primitive_erythroid_lineage,2.48877793,1.58699236,1.78301401
4,10.5,Early_mesenchyme,0.99734234,1.16649911,1.49807626
4,10.5,Intermediate_Mesoderm,1.03336417,1.44952728,1.85622713
4,10.5,Endothelial_cells,1.67112705,1.37364697,1.08326520
4,10.5,Inhibitory_neuron_progenitors,0.59963259,0.64859905,1.06255024
4,10.5,Radial_glia,1.83342445,0.74135475,0.65825652
4,10.5,Neural_Tube,1.67045847,0.82235717,0.74748191
4,10.5,Early_mesenchyme,1.01263826,0.81144051,1.18923260
4,10.5,Neural_Tube,NA,NA,NA
4,10.5,Cholinergic_neurons,0.61810784,1.06715477,0.16582863
4,10.5,Oligodendrocyte_Progenitors,1.54937281,1.45498333,1.68036057
4,10.5,Isthmic_organizer_cells,1.79244174,0.81771120,0.67411180
4,10.5,Stromal_cells,1.05119341,0.96259169,1.34101798
4,10.5,Radial_glia,1.86226901,0.74106368,0.63071630
4,10.5,Early_mesenchyme,1.04662124,1.21420583,1.47320687
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Neural_Tube,1.37823361,0.85300527,0.66680099
4,10.5,Chondrocytes_&_osteoblasts,1.17219125,1.22432466,1.47081833
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.27293852,1.31538776,1.79093518
4,10.5,Limb_mesenchyme,0.67037032,1.28533622,1.14268413
4,10.5,Limb_mesenchyme,0.72194002,1.23458906,1.23531842
4,10.5,Myocytes,0.44412978,0.39402424,1.18070431
4,10.5,Neural_Tube,1.41761536,0.74241359,0.79361024
4,10.5,Intermediate_Mesoderm,1.08712878,1.41242764,1.37605087
4,10.5,Early_mesenchyme,1.32726134,0.99980953,1.23284997
4,10.5,Excitatory_neurons,0.52224094,1.10136606,0.03780325
4,10.5,Early_mesenchyme,1.33872026,1.02625042,1.18545206
4,10.5,Notochord_cells,1.36441486,1.23851316,0.65972857
4,10.5,Neural_Tube,1.49045213,0.85013896,0.63018743
4,10.5,Jaw_and_tooth_progenitors,1.34348082,1.03865032,1.16825274
4,10.5,Chondrocytes_&_osteoblasts,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.65986159,1.51461725,1.59840368
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Early_mesenchyme,0.80243180,1.20415432,1.27941819
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,0.69976531,0.68423918,1.25570026
4,10.5,Early_mesenchyme,0.77024873,0.57303910,1.26444326
4,10.5,Epithelial_cells,0.93330268,1.00880268,1.07307225
4,10.5,Stromal_cells,0.79924258,0.67790415,1.27871137
4,10.5,Premature_oligodendrocyte,1.61461214,1.65806081,1.58894888
4,10.5,Schwann_cell_precursor,NA,NA,NA
4,10.5,Epithelial_cells,1.04483958,0.05940052,1.23149750
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Early_mesenchyme,1.45887266,1.01643125,1.24658052
4,10.5,Jaw_and_tooth_progenitors,1.05057590,0.87479526,0.94886951
4,10.5,Isthmic_organizer_cells,NA,NA,NA
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Epithelial_cells,1.07206760,1.34537675,0.75553165
4,10.5,Early_mesenchyme,0.90999323,1.23020413,1.27220318
4,10.5,Epithelial_cells,1.05026931,1.15063153,0.80395934
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Neural_progenitor_cells,0.94670744,1.06916124,0.89994206
4,10.5,Cardiac_muscle_lineages,1.45222019,1.35808054,2.16793620
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.32238354,1.43087709,1.74642089
4,10.5,Granule_neurons,0.71154045,1.58409352,1.34142387
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Excitatory_neurons,0.42669749,1.29264672,0.92158223
4,10.5,Chondrocytes_&_osteoblasts,1.51000303,0.91814919,0.98687202
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.08096131,0.91450967,0.81600003
4,10.5,Osteoblasts,NA,NA,NA
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Early_mesenchyme,0.80881852,1.20141089,1.28659269
4,10.5,Postmitotic_premature_neurons,0.71985153,0.83649997,0.85106421
4,10.5,Primitive_erythroid_lineage,2.47503187,1.46574732,1.77376575
4,10.5,Chondrocytes_&_osteoblasts,1.20330358,1.30105318,0.98292841
4,10.5,Neural_progenitor_cells,0.70952069,0.69831809,0.84687856
4,10.5,Epithelial_cells,1.21148915,0.51368792,0.84743801
4,10.5,Early_mesenchyme,0.72789462,0.60123524,1.24769733
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Early_mesenchyme,1.00869253,1.25845902,1.25491016
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Neural_progenitor_cells,0.69529074,0.75113847,0.85120686
4,10.5,Intermediate_Mesoderm,1.01648250,1.13886279,1.95366809
4,10.5,Limb_mesenchyme,0.72361859,1.22998845,1.22227796
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Radial_glia,1.69358926,0.63865187,0.68682673
4,10.5,Isthmic_organizer_cells,1.74046757,1.17151658,1.02823500
4,10.5,Chondrocytes_&_osteoblasts,1.35231599,0.92446596,0.88211133
4,10.5,Inhibitory_neuron_progenitors,0.61269174,0.86440412,1.48984659
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Chondroctye_progenitors,1.15922313,0.83157544,0.81661363
4,10.5,Inhibitory_interneurons,0.71022022,1.29303923,1.62727825
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Isthmic_organizer_cells,1.59575642,1.40697563,1.35784366
4,10.5,Myocytes,0.56740715,0.37132305,1.16335279
4,10.5,Radial_glia,1.72799287,0.58266921,0.57076544
4,10.5,Schwann_cell_precursor,NA,NA,NA
4,10.5,Neural_progenitor_cells,1.00548479,1.05792116,0.92487767
4,10.5,Primitive_erythroid_lineage,2.40808461,1.43844946,1.73363466
4,10.5,Epithelial_cells,1.50961491,1.22167142,1.62952609
4,10.5,Neural_progenitor_cells,1.01230418,0.75984534,0.81233410
4,10.5,Epithelial_cells,1.14897439,0.62922163,0.89263313
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.04332606,0.88441280,1.20496836
4,10.5,Chondrocytes_&_osteoblasts,1.49623200,1.03548260,1.16367106
4,10.5,Postmitotic_premature_neurons,0.38891937,1.00182664,1.02056900
4,10.5,Isthmic_organizer_cells,1.81765519,1.12718156,0.75002655
4,10.5,Chondrocytes_&_osteoblasts,0.72099127,0.70567691,1.23514905
4,10.5,Schwann_cell_precursor,NA,NA,NA
4,10.5,White_blood_cells,1.23373830,0.76746159,1.67789006
4,10.5,Schwann_cell_precursor,2.44132745,3.20300912,2.88113452
4,10.5,Chondrocytes_&_osteoblasts,NA,NA,NA
4,10.5,Radial_glia,1.71619280,0.62318628,0.55979202
4,10.5,Radial_glia,1.66932778,0.58393981,0.69232134
4,10.5,Neural_progenitor_cells,1.03173719,0.78201064,0.81426581
4,10.5,Radial_glia,1.81747404,0.66182569,0.61926005
4,10.5,NA,NA,NA,NA
4,10.5,Myocytes,0.51048946,0.43050177,1.22582170
4,10.5,Jaw_and_tooth_progenitors,0.85683607,1.21101705,1.25163636
4,10.5,Radial_glia,1.70074940,0.56465132,0.62559881
4,10.5,NA,NA,NA,NA
4,10.5,Isthmic_organizer_cells,1.72807823,1.38735128,1.14391659
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Limb_mesenchyme,0.77802841,1.21480345,1.28236679
4,10.5,Primitive_erythroid_lineage,2.28659949,1.43562283,1.80026918
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Chondroctye_progenitors,1.20811750,0.77139679,0.83572779
4,10.5,Cholinergic_neurons,0.56622866,1.06372164,0.02818176
4,10.5,Inhibitory_neuron_progenitors,NA,NA,NA
4,10.5,Early_mesenchyme,1.38649361,0.99299941,1.22896467
4,10.5,Limb_mesenchyme,0.69318309,1.27713359,1.16794012
4,10.5,Chondrocytes_&_osteoblasts,1.10026018,1.28576503,1.31287581
4,10.5,Epithelial_cells,1.00938023,1.83621537,0.89773838
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.29980450,1.02476347,1.18914154
4,10.5,Connective_tissue_progenitors,1.13293102,1.32247460,1.40096147
4,10.5,Radial_glia,1.68823273,0.73633203,0.78234690
4,10.5,White_blood_cells,NA,NA,NA
4,10.5,Ependymal_cell,1.51320100,1.86259481,0.68921135
4,10.5,Neural_Tube,1.46506206,0.72718046,0.80411590
4,10.5,Intermediate_Mesoderm,1.24299752,1.24378079,1.60753641
4,10.5,Jaw_and_tooth_progenitors,1.40521551,1.04246879,1.23421540
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,White_blood_cells,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.54915068,0.96077378,1.00082064
4,10.5,Radial_glia,1.86592022,0.71862488,0.58875242
4,10.5,Postmitotic_premature_neurons,0.61073753,0.74254505,0.85644103
4,10.5,Neutrophils,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.22171208,1.19957477,1.72531845
4,10.5,Chondrocytes_&_osteoblasts,0.73001533,0.71981545,1.24668726
4,10.5,Stromal_cells,0.82689119,1.15245753,1.24377783
4,10.5,Isthmic_organizer_cells,1.74739050,1.42219299,1.13728586
4,10.5,Jaw_and_tooth_progenitors,1.23019902,0.95501741,1.08937604
4,10.5,Chondroctye_progenitors,1.26537133,0.86777020,0.87465635
4,10.5,Oligodendrocyte_Progenitors,1.60351230,1.07500808,0.94145849
4,10.5,Early_mesenchyme,1.36709481,1.00647643,1.23857240
4,10.5,Neural_Tube,1.44120382,0.83482244,0.66524751
4,10.5,Early_mesenchyme,1.00269287,1.21626410,1.30913813
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Ependymal_cell,1.76955971,1.65383527,1.26887229
4,10.5,Stromal_cells,1.06710019,0.92701821,1.29766666
4,10.5,Premature_oligodendrocyte,1.53118391,1.57536905,1.73408489
4,10.5,Cholinergic_neurons,NA,NA,NA
4,10.5,Neural_Tube,1.65196580,1.11884186,0.86737717
4,10.5,Early_mesenchyme,1.01081445,0.83156487,1.07689765
4,10.5,Endothelial_cells,1.21248808,1.13046562,1.05883042
4,10.5,Postmitotic_premature_neurons,0.62986647,0.81414442,0.72728824
4,10.5,Intermediate_Mesoderm,1.08577993,1.28077483,1.59654336
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.57304881,1.54166537,1.75655885
4,10.5,Oligodendrocyte_Progenitors,1.68844865,1.12229209,1.03001344
4,10.5,Chondrocytes_&_osteoblasts,1.52895293,0.90145213,1.01091266
4,10.5,Schwann_cell_precursor,2.52572115,2.08800555,2.47737297
4,10.5,Neural_progenitor_cells,1.16834842,0.58080356,0.77169116
4,10.5,Intermediate_Mesoderm,1.17981860,1.42925007,1.86512706
4,10.5,Neural_progenitor_cells,1.79157427,1.07606351,0.76740134
4,10.5,Jaw_and_tooth_progenitors,1.36314514,0.90439681,1.00320096
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Endothelial_cells,0.95731367,1.37361948,0.56828840
4,10.5,Isthmic_organizer_cells,NA,NA,NA
4,10.5,Inhibitory_neurons,0.31506424,0.85284979,1.30271992
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Epithelial_cells,1.10387784,1.27064427,0.92468159
4,10.5,Neural_progenitor_cells,1.10114549,0.59016276,0.78339397
4,10.5,Epithelial_cells,1.01171710,1.81914321,0.92485047
4,10.5,NA,NA,NA,NA
4,10.5,Radial_glia,1.90868257,0.70883872,0.54077756
4,10.5,Neural_progenitor_cells,0.68794277,0.77034374,0.69827256
4,10.5,Chondrocytes_&_osteoblasts,NA,NA,NA
4,10.5,Neural_Tube,1.54389664,0.95989938,0.75715844
4,10.5,Limb_mesenchyme,0.79043207,1.17352472,1.26210490
4,10.5,Jaw_and_tooth_progenitors,1.35559849,1.12864856,1.29734385
4,10.5,Jaw_and_tooth_progenitors,1.04963731,0.89203751,0.88330310
4,10.5,Oligodendrocyte_Progenitors,NA,NA,NA
4,10.5,Premature_oligodendrocyte,1.54027020,1.53453204,1.69714649
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Neural_progenitor_cells,1.05609922,0.79253505,0.77732014
4,10.5,Primitive_erythroid_lineage,2.34647109,1.52948934,1.83699749
4,10.5,Epithelial_cells,1.03485930,1.82056152,0.90688827
4,10.5,Limb_mesenchyme,0.72314761,1.24562782,1.20638455
4,10.5,Early_mesenchyme,1.51895509,1.06087440,1.21972526
4,10.5,Neural_Tube,1.56811045,0.86138457,0.82257595
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Neural_Tube,1.69375707,1.13108448,0.90699165
4,10.5,Notochord_cells,1.36366687,1.23916308,0.64968951
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.36397028,1.50050777,1.81193228
4,10.5,Myocytes,0.65002036,0.46383110,1.22741603
4,10.5,Early_mesenchyme,1.01083048,0.85088000,1.12343571
4,10.5,Neural_Tube,NA,NA,NA
4,10.5,Neural_progenitor_cells,1.26446436,1.08548491,0.97860654
4,10.5,Stromal_cells,0.90285060,0.83620846,1.55006440
4,10.5,Jaw_and_tooth_progenitors,1.27685528,0.88637004,0.98724464
4,10.5,Oligodendrocyte_Progenitors,1.53482060,1.39289121,1.58947685
4,10.5,Chondroctye_progenitors,1.24161480,0.83957348,0.93719690
4,10.5,Cholinergic_neurons,0.64862907,1.00821005,0.06531919
4,10.5,Early_mesenchyme,1.44344398,1.02246862,1.23943016
4,10.5,Neural_Tube,1.53856292,0.90073666,0.67540009
4,10.5,Limb_mesenchyme,0.70255097,1.22372952,1.21594959
4,10.5,Neural_Tube,NA,NA,NA
4,10.5,Stromal_cells,1.04708161,0.89046982,1.28104620
4,10.5,Oligodendrocyte_Progenitors,1.58780002,1.35715036,1.36249871
4,10.5,Primitive_erythroid_lineage,2.67451123,1.57231645,1.63599755
4,10.5,Myocytes,NA,NA,NA
4,10.5,Megakaryocytes,NA,NA,NA
4,10.5,Neural_Tube,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.25234639,1.27015103,1.73372784
4,10.5,Chondroctye_progenitors,1.29421215,1.66032221,1.59726374
4,10.5,Neural_Tube,1.55163830,0.93310114,0.75251143
4,10.5,Oligodendrocyte_Progenitors,1.55625367,1.47860755,1.49873924
4,10.5,Early_mesenchyme,1.33213131,0.98335336,1.27091832
4,10.5,Endothelial_cells,0.03449198,1.37189540,1.21647606
4,10.5,Neural_progenitor_cells,0.92748864,0.63359606,0.82065228
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Epithelial_cells,1.18668905,0.89673471,1.28694896
4,10.5,Intermediate_Mesoderm,1.18228593,1.20417594,1.55333833
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Limb_mesenchyme,0.68967218,1.28938907,1.16172450
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Radial_glia,1.80277928,0.67346593,0.64512750
4,10.5,Chondrocytes_&_osteoblasts,1.57178229,1.04107394,1.08159569
4,10.5,Intermediate_Mesoderm,1.21452470,1.21774046,1.59444916
4,10.5,Limb_mesenchyme,0.78268086,1.24437811,1.22585579
4,10.5,Schwann_cell_precursor,2.38414576,2.28495556,2.39726844
4,10.5,Early_mesenchyme,0.97738236,1.21879178,1.29386197
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Endothelial_cells,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.50037077,0.87909616,1.06168862
4,10.5,Chondrocytes_&_osteoblasts,1.10392657,1.18318428,1.23014632
4,10.5,Primitive_erythroid_lineage,2.45436837,1.42700219,1.80667364
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.56472082,0.97240446,1.05138735
4,10.5,Early_mesenchyme,0.68882332,0.64701160,1.26091567
4,10.5,Primitive_erythroid_lineage,2.38701223,1.44678417,1.73711419
4,10.5,Myocytes,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,2.43958668,1.46550672,1.78973339
4,10.5,Intermediate_Mesoderm,1.29883440,1.23856583,1.71398650
4,10.5,Early_mesenchyme,0.99194287,0.82616590,1.11189828
4,10.5,Intermediate_Mesoderm,1.12988942,1.33702999,1.55935258
4,10.5,Epithelial_cells,1.09124116,0.85673986,0.28528774
4,10.5,Jaw_and_tooth_progenitors,0.49472515,0.36568028,1.12404392
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,NA,NA,NA
4,10.5,Epithelial_cells,1.16505183,0.90273376,1.25001067
4,10.5,Chondrocytes_&_osteoblasts,1.15842333,1.20521868,1.49606516
4,10.5,NA,NA,NA,NA
4,10.5,Radial_glia,1.56045428,0.74019876,0.87319879
4,10.5,Postmitotic_premature_neurons,0.55851165,1.22048496,0.84299794
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Chondrocytes_&_osteoblasts,1.56751903,1.00790829,1.07542831
4,10.5,Cholinergic_neurons,0.62416081,1.02345185,0.04867687
4,10.5,Early_mesenchyme,1.01033688,0.80698604,1.16415222
4,10.5,Postmitotic_premature_neurons,0.38827657,1.12762753,0.95223963
4,10.5,Neural_Tube,1.64655625,0.88470251,0.71668812
4,10.5,Chondroctye_progenitors,1.05446844,0.81985937,0.94464003
4,10.5,Primitive_erythroid_lineage,2.45938665,1.52837384,1.78702665
4,10.5,Cholinergic_neurons,0.55479981,1.07152724,0.02491787
4,10.5,Radial_glia,1.93747305,0.70464786,0.54673083
4,10.5,Stromal_cells,1.28864220,0.91960139,1.14818935
4,10.5,Inhibitory_interneurons,0.66690196,1.28216856,1.60330798
4,10.5,Neural_progenitor_cells,1.11448537,1.01234131,0.91611197
4,10.5,Early_mesenchyme,NA,NA,NA
4,10.5,Neural_progenitor_cells,0.83603721,0.69677043,0.67575463
4,10.5,Intermediate_Mesoderm,1.23349641,1.43082959,1.50141420
4,10.5,Neural_progenitor_cells,0.82284631,1.10410543,0.87796838
4,10.5,Intermediate_Mesoderm,1.21270353,1.27326066,1.87288449
4,10.5,Epithelial_cells,1.15281678,1.39060301,0.94824071
4,10.5,Oligodendrocyte_Progenitors,1.59276098,1.30297217,1.31001231
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.24409157,0.89582288,1.13425627
4,10.5,Neural_Tube,1.62411847,0.61936748,0.63170794
4,10.5,Intermediate_Mesoderm,1.21026236,1.21574282,1.58513894
4,10.5,Jaw_and_tooth_progenitors,1.34553221,0.93913748,0.96058709
4,10.5,Isthmic_organizer_cells,1.75726025,1.15386836,0.97859230
4,10.5,Primitive_erythroid_lineage,2.60027458,1.49410911,1.69711073
4,10.5,Chondrocytes_&_osteoblasts,0.70488912,0.70560769,1.25065461
4,10.5,NA,NA,NA,NA
4,10.5,Neural_Tube,1.60044310,0.73982053,0.65861594
4,10.5,Limb_mesenchyme,0.68267369,1.28667713,1.12096801
4,10.5,Intermediate_Mesoderm,1.08674738,1.41656773,1.81801529
4,10.5,Intermediate_Mesoderm,1.18684441,1.28024215,1.56210050
4,10.5,Neural_progenitor_cells,1.15821278,0.77812631,0.78618514
4,10.5,Inhibitory_neuron_progenitors,NA,NA,NA
4,10.5,Postmitotic_premature_neurons,0.56532019,1.51048318,1.26060676
4,10.5,Oligodendrocyte_Progenitors,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.10867083,1.37856071,1.37295910
4,10.5,Chondrocytes_&_osteoblasts,1.08752069,1.22502510,1.33460167
4,10.5,Neural_progenitor_cells,1.08442435,0.60125174,0.78937214
4,10.5,Inhibitory_interneurons,0.76398452,1.30177530,1.64364846
4,10.5,Myocytes,0.64159698,0.43078038,1.21339659
4,10.5,Intermediate_Mesoderm,0.96961428,1.02974506,1.43807946
4,10.5,Megakaryocytes,NA,NA,NA
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Intermediate_Mesoderm,1.06628321,1.27727519,1.63330144
4,10.5,Early_mesenchyme,0.85755074,1.23350805,1.24957566
4,10.5,Neural_Tube,1.48756340,0.75003493,0.74480625
4,10.5,Neural_progenitor_cells,1.03208127,0.60925076,0.80138403
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Inhibitory_neuron_progenitors,0.42397415,0.63598987,1.12634766
4,10.5,Jaw_and_tooth_progenitors,NA,NA,NA
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.47122485,0.87783130,1.03915007
4,10.5,Early_mesenchyme,0.64366090,0.60228072,1.24707592
4,10.5,Chondroctye_progenitors,1.24726344,0.82207908,0.87788745
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Isthmic_organizer_cells,1.61767563,1.48135315,1.38347458
4,10.5,Chondroctye_progenitors,NA,NA,NA
4,10.5,Endothelial_cells,1.31932061,1.41698410,1.21219057
4,10.5,Cholinergic_neurons,0.60709777,1.03512614,0.04142784
4,10.5,Neural_Tube,1.49675299,0.76980437,0.72421994
4,10.5,Chondroctye_progenitors,NA,NA,NA
4,10.5,Inhibitory_interneurons,0.59386709,1.28489981,1.59394010
4,10.5,Neural_progenitor_cells,0.71733774,1.28191142,1.08504198
4,10.5,Oligodendrocyte_Progenitors,1.54119348,1.52001366,1.57335984
4,10.5,Neural_progenitor_cells,1.32175450,1.10478702,0.94241822
4,10.5,Oligodendrocyte_Progenitors,1.60960872,1.09135274,0.94050079
4,10.5,Definitive_erythroid_lineage,NA,NA,NA
4,10.5,Epithelial_cells,1.00660505,1.79834131,0.93896638
4,10.5,Intermediate_Mesoderm,1.26939392,1.53582914,1.58817790
4,10.5,Oligodendrocyte_Progenitors,1.59155020,1.32423313,1.23200772
4,10.5,Intermediate_Mesoderm,1.25962609,1.25656355,1.71091907
4,10.5,Radial_glia,1.83727017,0.62589389,0.59346675
4,10.5,Intermediate_Mesoderm,1.13889528,1.22693735,1.76547130
4,10.5,Neural_progenitor_cells,NA,NA,NA
4,10.5,Radial_glia,NA,NA,NA
4,10.5,Endothelial_cells,1.52492045,1.27018384,1.23873158
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Radial_glia,1.70657646,0.68217876,0.60715438
4,10.5,Premature_oligodendrocyte,1.51097338,1.52645927,1.77630191
4,10.5,Primitive_erythroid_lineage,2.48584281,1.54926329,1.59275685
4,10.5,Isthmic_organizer_cells,1.85593921,1.23301367,0.82895641
4,10.5,Early_mesenchyme,1.34971260,1.03310202,1.17294439
4,10.5,Neural_Tube,1.55088118,0.93318106,0.83259805
4,10.5,Radial_glia,1.70912299,0.50486705,0.63669043
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Radial_glia,1.68176101,0.52094089,0.63654845
4,10.5,Chondroctye_progenitors,1.17512826,0.74421179,0.85138229
4,10.5,Epithelial_cells,NA,NA,NA
4,10.5,Epithelial_cells,0.87687831,1.21531587,1.78716468
4,10.5,Melanocytes,1.76282012,1.47738969,0.54724607
4,10.5,Neural_Tube,1.48474086,0.91794798,0.55932085
4,10.5,Stromal_cells,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.24352570,0.95272916,1.06558741
4,10.5,Intermediate_Mesoderm,1.30758641,1.50160715,1.94830653
4,10.5,Endothelial_cells,1.46956565,1.26819925,1.30470773
4,10.5,Early_mesenchyme,0.71620890,0.65381148,1.26908163
4,10.5,Primitive_erythroid_lineage,2.61716294,1.60864812,1.55080126
4,10.5,Chondroctye_progenitors,1.17134850,0.73357488,0.79146228
4,10.5,Osteoblasts,1.06940300,0.97270538,1.09467249
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Jaw_and_tooth_progenitors,1.30759656,0.98528955,1.20252179
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Sensory_neurons,1.14700166,2.03682350,0.41029506
4,10.5,Early_mesenchyme,1.44611671,1.00774231,1.25212407
4,10.5,Osteoblasts,1.36354386,1.06042960,1.24048534
4,10.5,Primitive_erythroid_lineage,2.48558291,1.52065512,1.74785647
4,10.5,Sensory_neurons,1.18538633,0.62033490,1.04947937
4,10.5,Epithelial_cells,1.21232129,0.62143650,0.82559026
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Primitive_erythroid_lineage,NA,NA,NA
4,10.5,Inhibitory_neuron_progenitors,0.43750406,0.68464018,1.14917349
4,10.5,Primitive_erythroid_lineage,2.33419403,1.44271141,1.72538327
4,10.5,Chondrocytes_&_osteoblasts,0.71307058,0.68789308,1.25868695
4,10.5,Isthmic_organizer_cells,1.75033323,1.14245970,0.91255060
4,10.5,Postmitotic_premature_neurons,0.46182577,1.27816635,0.89261196
4,10.5,Premature_oligodendrocyte,1.55481909,1.51192578,1.77492158
4,10.5,Radial_glia,1.69547879,0.73551295,0.74461346
4,10.5,Early_mesenchyme,0.88070034,1.20456427,1.30820301
4,10.5,Intermediate_Mesoderm,1.14124925,1.21686180,1.78823545
4,10.5,Isthmic_organizer_cells,1.75762641,1.25107700,1.03369345
4,10.5,Intermediate_Mesoderm,1.05218848,1.42034509,1.78325924
